datetime,values
2018-04-26T02:00:00.000+0200,186
2018-04-26T02:15:00.000+0200,174
2018-04-26T02:30:00.000+0200,162
2018-04-26T02:45:00.000+0200,192
2018-04-26T03:00:00.000+0200,157
2018-04-26T03:15:00.000+0200,185
2018-04-26T03:30:00.000+0200,173
2018-04-26T03:45:00.000+0200,182
2018-04-26T04:00:00.000+0200,199
2018-04-26T04:15:00.000+0200,197
2018-04-26T04:30:00.000+0200,225
2018-04-26T04:45:00.000+0200,236
2018-04-26T05:00:00.000+0200,317
2018-04-26T05:15:00.000+0200,344
2018-04-26T05:30:00.000+0200,365
2018-04-26T05:45:00.000+0200,463
2018-04-26T06:00:00.000+0200,658
2018-04-26T06:15:00.000+0200,893
2018-04-26T06:30:00.000+0200,1008
2018-04-26T06:45:00.000+0200,1250
2018-04-26T07:00:00.000+0200,1501
2018-04-26T07:15:00.000+0200,1800
2018-04-26T07:30:00.000+0200,2278
2018-04-26T07:45:00.000+0200,2506
2018-04-26T08:00:00.000+0200,3278
2018-04-26T08:15:00.000+0200,3420
2018-04-26T08:30:00.000+0200,3395
2018-04-26T08:45:00.000+0200,3487
2018-04-26T09:00:00.000+0200,3027
2018-04-26T09:15:00.000+0200,3402
2018-04-26T09:30:00.000+0200,3347
2018-04-26T09:45:00.000+0200,3725
2018-04-26T10:00:00.000+0200,3291
2018-04-26T10:15:00.000+0200,3959
2018-04-26T10:30:00.000+0200,4097
2018-04-26T10:45:00.000+0200,3649
2018-04-26T11:00:00.000+0200,2820
2018-04-26T11:15:00.000+0200,3288
2018-04-26T11:30:00.000+0200,3067
2018-04-26T11:45:00.000+0200,2503
2018-04-26T12:00:00.000+0200,2474
2018-04-26T12:15:00.000+0200,2326
2018-04-26T12:30:00.000+0200,2022
2018-04-26T12:45:00.000+0200,2055
2018-04-26T13:00:00.000+0200,2268
2018-04-26T13:15:00.000+0200,2115
2018-04-26T13:30:00.000+0200,2365
2018-04-26T13:45:00.000+0200,2899
2018-04-26T14:00:00.000+0200,2721
2018-04-26T14:15:00.000+0200,2490
2018-04-26T14:30:00.000+0200,2724
2018-04-26T14:45:00.000+0200,2438
2018-04-26T15:00:00.000+0200,2656
2018-04-26T15:15:00.000+0200,2570
2018-04-26T15:30:00.000+0200,2421
2018-04-26T15:45:00.000+0200,2368
2018-04-26T16:00:00.000+0200,2601
2018-04-26T16:15:00.000+0200,2771
2018-04-26T16:30:00.000+0200,2310
2018-04-26T16:45:00.000+0200,2174
2018-04-26T17:00:00.000+0200,2402
2018-04-26T17:15:00.000+0200,1943
2018-04-26T17:30:00.000+0200,2010
2018-04-26T17:45:00.000+0200,1892
2018-04-26T18:00:00.000+0200,1670
2018-04-26T18:15:00.000+0200,1718
2018-04-26T18:30:00.000+0200,1514
2018-04-26T18:45:00.000+0200,1643
2018-04-26T19:00:00.000+0200,1457
2018-04-26T19:15:00.000+0200,1459
2018-04-26T19:30:00.000+0200,1541
2018-04-26T19:45:00.000+0200,1473
2018-04-26T20:00:00.000+0200,1468
2018-04-26T20:15:00.000+0200,1780
2018-04-26T20:30:00.000+0200,1658
2018-04-26T20:45:00.000+0200,1666
2018-04-26T21:00:00.000+0200,1501
2018-04-26T21:15:00.000+0200,1443
2018-04-26T21:30:00.000+0200,1383
2018-04-26T21:45:00.000+0200,1426
2018-04-26T22:00:00.000+0200,1306
2018-04-26T22:15:00.000+0200,1184
2018-04-26T22:30:00.000+0200,945
2018-04-26T22:45:00.000+0200,1013
2018-04-26T23:00:00.000+0200,815
2018-04-26T23:15:00.000+0200,740
2018-04-26T23:30:00.000+0200,728
2018-04-26T23:45:00.000+0200,612
2018-04-27T00:00:00.000+0200,494
2018-04-27T00:15:00.000+0200,654
2018-04-27T00:30:00.000+0200,385
2018-04-27T00:45:00.000+0200,324
2018-04-27T01:00:00.000+0200,232
2018-04-27T01:15:00.000+0200,249
2018-04-27T01:30:00.000+0200,221
2018-04-27T01:45:00.000+0200,192
2018-04-27T02:00:00.000+0200,198
2018-04-27T02:15:00.000+0200,231
2018-04-27T02:30:00.000+0200,198
2018-04-27T02:45:00.000+0200,182
2018-04-27T03:00:00.000+0200,199
2018-04-27T03:15:00.000+0200,189
2018-04-27T03:30:00.000+0200,190
2018-04-27T03:45:00.000+0200,206
2018-04-27T04:00:00.000+0200,234
2018-04-27T04:15:00.000+0200,217
2018-04-27T04:30:00.000+0200,242
2018-04-27T04:45:00.000+0200,266
2018-04-27T05:00:00.000+0200,326
2018-04-27T05:15:00.000+0200,392
2018-04-27T05:30:00.000+0200,421
2018-04-27T05:45:00.000+0200,444
2018-04-27T06:00:00.000+0200,739
2018-04-27T06:15:00.000+0200,851
2018-04-27T06:30:00.000+0200,1226
2018-04-27T06:45:00.000+0200,1368
2018-04-27T07:00:00.000+0200,1816
2018-04-27T07:15:00.000+0200,2508
2018-04-27T07:30:00.000+0200,2547
2018-04-27T07:45:00.000+0200,2780
2018-04-27T08:00:00.000+0200,3336
2018-04-27T08:15:00.000+0200,3778
2018-04-27T08:30:00.000+0200,3798
2018-04-27T08:45:00.000+0200,3865
2018-04-27T09:00:00.000+0200,3692
2018-04-27T09:15:00.000+0200,3659
2018-04-27T09:30:00.000+0200,4342
2018-04-27T09:45:00.000+0200,3646
2018-04-27T10:00:00.000+0200,3477
2018-04-27T10:15:00.000+0200,3609
2018-04-27T10:30:00.000+0200,3277
2018-04-27T10:45:00.000+0200,3370
2018-04-27T11:00:00.000+0200,3366
2018-04-27T11:15:00.000+0200,3396
2018-04-27T11:30:00.000+0200,3353
2018-04-27T11:45:00.000+0200,3127
2018-04-27T12:00:00.000+0200,2404
2018-04-27T12:15:00.000+0200,2306
2018-04-27T12:30:00.000+0200,2121
2018-04-27T12:45:00.000+0200,1988
2018-04-27T13:00:00.000+0200,2342
2018-04-27T13:15:00.000+0200,2183
2018-04-27T13:30:00.000+0200,2501
2018-04-27T13:45:00.000+0200,2522
2018-04-27T14:00:00.000+0200,2487
2018-04-27T14:15:00.000+0200,2508
2018-04-27T14:30:00.000+0200,2710
2018-04-27T14:45:00.000+0200,2663
2018-04-27T15:00:00.000+0200,2426
2018-04-27T15:15:00.000+0200,2566
2018-04-27T15:30:00.000+0200,2672
2018-04-27T15:45:00.000+0200,2641
2018-04-27T16:00:00.000+0200,2548
2018-04-27T16:15:00.000+0200,2706
2018-04-27T16:30:00.000+0200,2467
2018-04-27T16:45:00.000+0200,2423
2018-04-27T17:00:00.000+0200,2070
2018-04-27T17:15:00.000+0200,1908
2018-04-27T17:30:00.000+0200,1873
2018-04-27T17:45:00.000+0200,1781
2018-04-27T18:00:00.000+0200,1522
2018-04-27T18:15:00.000+0200,1392
2018-04-27T18:30:00.000+0200,1251
2018-04-27T18:45:00.000+0200,1329
2018-04-27T19:00:00.000+0200,1290
2018-04-27T19:15:00.000+0200,1124
2018-04-27T19:30:00.000+0200,1012
2018-04-27T19:45:00.000+0200,1005
2018-04-27T20:00:00.000+0200,1047
2018-04-27T20:15:00.000+0200,1203
2018-04-27T20:30:00.000+0200,1002
2018-04-27T20:45:00.000+0200,1051
2018-04-27T21:00:00.000+0200,939
2018-04-27T21:15:00.000+0200,973
2018-04-27T21:30:00.000+0200,943
2018-04-27T21:45:00.000+0200,894
2018-04-27T22:00:00.000+0200,829
2018-04-27T22:15:00.000+0200,771
2018-04-27T22:30:00.000+0200,718
2018-04-27T22:45:00.000+0200,783
2018-04-27T23:00:00.000+0200,630
2018-04-27T23:15:00.000+0200,622
2018-04-27T23:30:00.000+0200,541
2018-04-27T23:45:00.000+0200,464
2018-04-28T00:00:00.000+0200,436
2018-04-28T00:15:00.000+0200,653
2018-04-28T00:30:00.000+0200,318
2018-04-28T00:45:00.000+0200,331
2018-04-28T01:00:00.000+0200,275
2018-04-28T01:15:00.000+0200,284
2018-04-28T01:30:00.000+0200,210
2018-04-28T01:45:00.000+0200,229
2018-04-28T02:00:00.000+0200,201
2018-04-28T02:15:00.000+0200,237
2018-04-28T02:30:00.000+0200,225
2018-04-28T02:45:00.000+0200,199
2018-04-28T03:00:00.000+0200,208
2018-04-28T03:15:00.000+0200,190
2018-04-28T03:30:00.000+0200,193
2018-04-28T03:45:00.000+0200,178
2018-04-28T04:00:00.000+0200,164
2018-04-28T04:15:00.000+0200,201
2018-04-28T04:30:00.000+0200,218
2018-04-28T04:45:00.000+0200,217
2018-04-28T05:00:00.000+0200,217
2018-04-28T05:15:00.000+0200,232
2018-04-28T05:30:00.000+0200,229
2018-04-28T05:45:00.000+0200,243
2018-04-28T06:00:00.000+0200,315
2018-04-28T06:15:00.000+0200,396
2018-04-28T06:30:00.000+0200,405
2018-04-28T06:45:00.000+0200,476
2018-04-28T07:00:00.000+0200,613
2018-04-28T07:15:00.000+0200,707
2018-04-28T07:30:00.000+0200,831
2018-04-28T07:45:00.000+0200,893
2018-04-28T08:00:00.000+0200,1063
2018-04-28T08:15:00.000+0200,1329
2018-04-28T08:30:00.000+0200,1130
2018-04-28T08:45:00.000+0200,1220
2018-04-28T09:00:00.000+0200,1330
2018-04-28T09:15:00.000+0200,1400
2018-04-28T09:30:00.000+0200,1550
2018-04-28T09:45:00.000+0200,1532
2018-04-28T10:00:00.000+0200,1598
2018-04-28T10:15:00.000+0200,1455
2018-04-28T10:30:00.000+0200,1473
2018-04-28T10:45:00.000+0200,1574
2018-04-28T11:00:00.000+0200,1447
2018-04-28T11:15:00.000+0200,1449
2018-04-28T11:30:00.000+0200,1326
2018-04-28T11:45:00.000+0200,1276
2018-04-28T12:00:00.000+0200,1296
2018-04-28T12:15:00.000+0200,1477
2018-04-28T12:30:00.000+0200,1055
2018-04-28T12:45:00.000+0200,1128
2018-04-28T13:00:00.000+0200,1045
2018-04-28T13:15:00.000+0200,1123
2018-04-28T13:30:00.000+0200,1029
2018-04-28T13:45:00.000+0200,1098
2018-04-28T14:00:00.000+0200,1077
2018-04-28T14:15:00.000+0200,1165
2018-04-28T14:30:00.000+0200,1011
2018-04-28T14:45:00.000+0200,895
2018-04-28T15:00:00.000+0200,1036
2018-04-28T15:15:00.000+0200,980
2018-04-28T15:30:00.000+0200,944
2018-04-28T15:45:00.000+0200,954
2018-04-28T16:00:00.000+0200,937
2018-04-28T16:15:00.000+0200,933
2018-04-28T16:30:00.000+0200,858
2018-04-28T16:45:00.000+0200,897
2018-04-28T17:00:00.000+0200,911
2018-04-28T17:15:00.000+0200,842
2018-04-28T17:30:00.000+0200,872
2018-04-28T17:45:00.000+0200,904
2018-04-28T18:00:00.000+0200,806
2018-04-28T18:15:00.000+0200,780
2018-04-28T18:30:00.000+0200,739
2018-04-28T18:45:00.000+0200,746
2018-04-28T19:00:00.000+0200,670
2018-04-28T19:15:00.000+0200,659
2018-04-28T19:30:00.000+0200,615
2018-04-28T19:45:00.000+0200,654
2018-04-28T20:00:00.000+0200,684
2018-04-28T20:15:00.000+0200,892
2018-04-28T20:30:00.000+0200,636
2018-04-28T20:45:00.000+0200,591
2018-04-28T21:00:00.000+0200,595
2018-04-28T21:15:00.000+0200,671
2018-04-28T21:30:00.000+0200,598
2018-04-28T21:45:00.000+0200,581
2018-04-28T22:00:00.000+0200,567
2018-04-28T22:15:00.000+0200,512
2018-04-28T22:30:00.000+0200,515
2018-04-28T22:45:00.000+0200,469
2018-04-28T23:00:00.000+0200,435
2018-04-28T23:15:00.000+0200,406
2018-04-28T23:30:00.000+0200,404
2018-04-28T23:45:00.000+0200,379
2018-04-29T00:00:00.000+0200,350
2018-04-29T00:15:00.000+0200,580
2018-04-29T00:30:00.000+0200,298
2018-04-29T00:45:00.000+0200,280
2018-04-29T01:00:00.000+0200,253
2018-04-29T01:15:00.000+0200,284
2018-04-29T01:30:00.000+0200,215
2018-04-29T01:45:00.000+0200,205
2018-04-29T02:00:00.000+0200,71
2018-04-29T02:15:00.000+0200,106
2018-04-29T02:30:00.000+0200,76
2018-04-29T02:45:00.000+0200,62
2018-04-29T03:00:00.000+0200,67
2018-04-29T03:15:00.000+0200,69
2018-04-29T03:30:00.000+0200,73
2018-04-29T03:45:00.000+0200,56
2018-04-29T04:00:00.000+0200,79
2018-04-29T04:15:00.000+0200,57
2018-04-29T04:30:00.000+0200,58
2018-04-29T04:45:00.000+0200,57
2018-04-29T05:00:00.000+0200,186
2018-04-29T05:15:00.000+0200,162
2018-04-29T05:30:00.000+0200,171
2018-04-29T05:45:00.000+0200,209
2018-04-29T06:00:00.000+0200,214
2018-04-29T06:15:00.000+0200,269
2018-04-29T06:30:00.000+0200,294
2018-04-29T06:45:00.000+0200,296
2018-04-29T07:00:00.000+0200,313
2018-04-29T07:15:00.000+0200,444
2018-04-29T07:30:00.000+0200,472
2018-04-29T07:45:00.000+0200,581
2018-04-29T08:00:00.000+0200,675
2018-04-29T08:15:00.000+0200,956
2018-04-29T08:30:00.000+0200,863
2018-04-29T08:45:00.000+0200,1001
2018-04-29T09:00:00.000+0200,1072
2018-04-29T09:15:00.000+0200,1164
2018-04-29T09:30:00.000+0200,1224
2018-04-29T09:45:00.000+0200,1324
2018-04-29T10:00:00.000+0200,1337
2018-04-29T10:15:00.000+0200,1473
2018-04-29T10:30:00.000+0200,1544
2018-04-29T10:45:00.000+0200,1468
2018-04-29T11:00:00.000+0200,1495
2018-04-29T11:15:00.000+0200,1499
2018-04-29T11:30:00.000+0200,1540
2018-04-29T11:45:00.000+0200,1478
2018-04-29T12:00:00.000+0200,1417
2018-04-29T12:15:00.000+0200,1575
2018-04-29T12:30:00.000+0200,1274
2018-04-29T12:45:00.000+0200,1280
2018-04-29T13:00:00.000+0200,1294
2018-04-29T13:15:00.000+0200,1252
2018-04-29T13:30:00.000+0200,1267
2018-04-29T13:45:00.000+0200,1158
2018-04-29T14:00:00.000+0200,1141
2018-04-29T14:15:00.000+0200,1180
2018-04-29T14:30:00.000+0200,1124
2018-04-29T14:45:00.000+0200,1087
2018-04-29T15:00:00.000+0200,1145
2018-04-29T15:15:00.000+0200,1113
2018-04-29T15:30:00.000+0200,1132
2018-04-29T15:45:00.000+0200,1100
2018-04-29T16:00:00.000+0200,1186
2018-04-29T16:15:00.000+0200,1237
2018-04-29T16:30:00.000+0200,1237
2018-04-29T16:45:00.000+0200,1299
2018-04-29T17:00:00.000+0200,1375
2018-04-29T17:15:00.000+0200,1412
2018-04-29T17:30:00.000+0200,1370
2018-04-29T17:45:00.000+0200,1278
2018-04-29T18:00:00.000+0200,1351
2018-04-29T18:15:00.000+0200,1349
2018-04-29T18:30:00.000+0200,1331
2018-04-29T18:45:00.000+0200,1307
2018-04-29T19:00:00.000+0200,1300
2018-04-29T19:15:00.000+0200,1330
2018-04-29T19:30:00.000+0200,1286
2018-04-29T19:45:00.000+0200,1402
2018-04-29T20:00:00.000+0200,1519
2018-04-29T20:15:00.000+0200,1798
2018-04-29T20:30:00.000+0200,1640
2018-04-29T20:45:00.000+0200,1526
2018-04-29T21:00:00.000+0200,1603
2018-04-29T21:15:00.000+0200,1607
2018-04-29T21:30:00.000+0200,1530
2018-04-29T21:45:00.000+0200,1483
2018-04-29T22:00:00.000+0200,1476
2018-04-29T22:15:00.000+0200,1319
2018-04-29T22:30:00.000+0200,1145
2018-04-29T22:45:00.000+0200,1068
2018-04-29T23:00:00.000+0200,941
2018-04-29T23:15:00.000+0200,802
2018-04-29T23:30:00.000+0200,766
2018-04-29T23:45:00.000+0200,654
2018-04-30T00:00:00.000+0200,573
2018-04-30T00:15:00.000+0200,717
2018-04-30T00:30:00.000+0200,452
2018-04-30T00:45:00.000+0200,390
2018-04-30T01:00:00.000+0200,335
2018-04-30T01:15:00.000+0200,308
2018-04-30T01:30:00.000+0200,261
2018-04-30T01:45:00.000+0200,255
2018-04-30T02:00:00.000+0200,241
2018-04-30T02:15:00.000+0200,243
2018-04-30T02:30:00.000+0200,239
2018-04-30T02:45:00.000+0200,229
2018-04-30T03:00:00.000+0200,236
2018-04-30T03:15:00.000+0200,250
2018-04-30T03:30:00.000+0200,225
2018-04-30T03:45:00.000+0200,234
2018-04-30T04:00:00.000+0200,250
2018-04-30T04:15:00.000+0200,272
2018-04-30T04:30:00.000+0200,280
2018-04-30T04:45:00.000+0200,300
2018-04-30T05:00:00.000+0200,356
2018-04-30T05:15:00.000+0200,409
2018-04-30T05:30:00.000+0200,444
2018-04-30T05:45:00.000+0200,556
2018-04-30T06:00:00.000+0200,813
2018-04-30T06:15:00.000+0200,1036
2018-04-30T06:30:00.000+0200,1349
2018-04-30T06:45:00.000+0200,1591
2018-04-30T07:00:00.000+0200,2070
2018-04-30T07:15:00.000+0200,2568
2018-04-30T07:30:00.000+0200,3032
2018-04-30T07:45:00.000+0200,3527
2018-04-30T08:00:00.000+0200,4001
2018-04-30T08:15:00.000+0200,4746
2018-04-30T08:30:00.000+0200,4760
2018-04-30T08:45:00.000+0200,4880
2018-04-30T09:00:00.000+0200,5154
2018-04-30T09:15:00.000+0200,5190
2018-04-30T09:30:00.000+0200,5288
2018-04-30T09:45:00.000+0200,5194
2018-04-30T10:00:00.000+0200,5015
2018-04-30T10:15:00.000+0200,5183
2018-04-30T10:30:00.000+0200,5039
2018-04-30T10:45:00.000+0200,4934
2018-04-30T11:00:00.000+0200,5037
2018-04-30T11:15:00.000+0200,4834
2018-04-30T11:30:00.000+0200,4493
2018-04-30T11:45:00.000+0200,3974
2018-04-30T12:00:00.000+0200,3285
2018-04-30T12:15:00.000+0200,3334
2018-04-30T12:30:00.000+0200,2913
2018-04-30T12:45:00.000+0200,3039
2018-04-30T13:00:00.000+0200,3095
2018-04-30T13:15:00.000+0200,3307
2018-04-30T13:30:00.000+0200,3380
2018-04-30T13:45:00.000+0200,3651
2018-04-30T14:00:00.000+0200,3644
2018-04-30T14:15:00.000+0200,3669
2018-04-30T14:30:00.000+0200,3464
2018-04-30T14:45:00.000+0200,3507
2018-04-30T15:00:00.000+0200,3474
2018-04-30T15:15:00.000+0200,3349
2018-04-30T15:30:00.000+0200,3460
2018-04-30T15:45:00.000+0200,3371
2018-04-30T16:00:00.000+0200,3322
2018-04-30T16:15:00.000+0200,3229
2018-04-30T16:30:00.000+0200,3227
2018-04-30T16:45:00.000+0200,3135
2018-04-30T17:00:00.000+0200,3114
2018-04-30T17:15:00.000+0200,2943
2018-04-30T17:30:00.000+0200,2788
2018-04-30T17:45:00.000+0200,2459
2018-04-30T18:00:00.000+0200,2389
2018-04-30T18:15:00.000+0200,2280
2018-04-30T18:30:00.000+0200,2015
2018-04-30T18:45:00.000+0200,2089
2018-04-30T19:00:00.000+0200,1959
2018-04-30T19:15:00.000+0200,1863
2018-04-30T19:30:00.000+0200,1879
2018-04-30T19:45:00.000+0200,1740
2018-04-30T20:00:00.000+0200,1886
2018-04-30T20:15:00.000+0200,2006
2018-04-30T20:30:00.000+0200,1738
2018-04-30T20:45:00.000+0200,1750
2018-04-30T21:00:00.000+0200,1797
2018-04-30T21:15:00.000+0200,1755
2018-04-30T21:30:00.000+0200,1577
2018-04-30T21:45:00.000+0200,1502
2018-04-30T22:00:00.000+0200,1403
2018-04-30T22:15:00.000+0200,1265
2018-04-30T22:30:00.000+0200,1291
2018-04-30T22:45:00.000+0200,947
2018-04-30T23:00:00.000+0200,906
2018-04-30T23:15:00.000+0200,801
2018-04-30T23:30:00.000+0200,705
2018-04-30T23:45:00.000+0200,580
2018-05-01T00:00:00.000+0200,564
2018-05-01T00:15:00.000+0200,704
2018-05-01T00:30:00.000+0200,440
2018-05-01T00:45:00.000+0200,354
2018-05-01T01:00:00.000+0200,349
2018-05-01T01:15:00.000+0200,312
2018-05-01T01:30:00.000+0200,272
2018-05-01T01:45:00.000+0200,240
2018-05-01T02:00:00.000+0200,257
2018-05-01T02:15:00.000+0200,232
2018-05-01T02:30:00.000+0200,237
2018-05-01T02:45:00.000+0200,222
2018-05-01T03:00:00.000+0200,233
2018-05-01T03:15:00.000+0200,201
2018-05-01T03:30:00.000+0200,222
2018-05-01T03:45:00.000+0200,235
2018-05-01T04:00:00.000+0200,226
2018-05-01T04:15:00.000+0200,224
2018-05-01T04:30:00.000+0200,256
2018-05-01T04:45:00.000+0200,297
2018-05-01T05:00:00.000+0200,302
2018-05-01T05:15:00.000+0200,328
2018-05-01T05:30:00.000+0200,378
2018-05-01T05:45:00.000+0200,403
2018-05-01T06:00:00.000+0200,601
2018-05-01T06:15:00.000+0200,758
2018-05-01T06:30:00.000+0200,880
2018-05-01T06:45:00.000+0200,1069
2018-05-01T07:00:00.000+0200,1541
2018-05-01T07:15:00.000+0200,1750
2018-05-01T07:30:00.000+0200,1955
2018-05-01T07:45:00.000+0200,2371
2018-05-01T08:00:00.000+0200,2655
2018-05-01T08:15:00.000+0200,3140
2018-05-01T08:30:00.000+0200,3068
2018-05-01T08:45:00.000+0200,3230
2018-05-01T09:00:00.000+0200,3301
2018-05-01T09:15:00.000+0200,3273
2018-05-01T09:30:00.000+0200,3368
2018-05-01T09:45:00.000+0200,3420
2018-05-01T10:00:00.000+0200,3565
2018-05-01T10:15:00.000+0200,3579
2018-05-01T10:30:00.000+0200,3589
2018-05-01T10:45:00.000+0200,3421
2018-05-01T11:00:00.000+0200,3535
2018-05-01T11:15:00.000+0200,3233
2018-05-01T11:30:00.000+0200,3152
2018-05-01T11:45:00.000+0200,2934
2018-05-01T12:00:00.000+0200,2459
2018-05-01T12:15:00.000+0200,2627
2018-05-01T12:30:00.000+0200,2263
2018-05-01T12:45:00.000+0200,2233
2018-05-01T13:00:00.000+0200,2336
2018-05-01T13:15:00.000+0200,2399
2018-05-01T13:30:00.000+0200,2564
2018-05-01T13:45:00.000+0200,2461
2018-05-01T14:00:00.000+0200,2552
2018-05-01T14:15:00.000+0200,2503
2018-05-01T14:30:00.000+0200,2567
2018-05-01T14:45:00.000+0200,2501
2018-05-01T15:00:00.000+0200,2504
2018-05-01T15:15:00.000+0200,2548
2018-05-01T15:30:00.000+0200,2564
2018-05-01T15:45:00.000+0200,2504
2018-05-01T16:00:00.000+0200,2422
2018-05-01T16:15:00.000+0200,2384
2018-05-01T16:30:00.000+0200,2490
2018-05-01T16:45:00.000+0200,2415
2018-05-01T17:00:00.000+0200,2288
2018-05-01T17:15:00.000+0200,2345
2018-05-01T17:30:00.000+0200,2177
2018-05-01T17:45:00.000+0200,2117
2018-05-01T18:00:00.000+0200,1999
2018-05-01T18:15:00.000+0200,1963
2018-05-01T18:30:00.000+0200,1756
2018-05-01T18:45:00.000+0200,1738
2018-05-01T19:00:00.000+0200,1717
2018-05-01T19:15:00.000+0200,1604
2018-05-01T19:30:00.000+0200,1601
2018-05-01T19:45:00.000+0200,1547
2018-05-01T20:00:00.000+0200,1727
2018-05-01T20:15:00.000+0200,1951
2018-05-01T20:30:00.000+0200,1703
2018-05-01T20:45:00.000+0200,1599
2018-05-01T21:00:00.000+0200,1582
2018-05-01T21:15:00.000+0200,1649
2018-05-01T21:30:00.000+0200,1703
2018-05-01T21:45:00.000+0200,1576
2018-05-01T22:00:00.000+0200,1446
2018-05-01T22:15:00.000+0200,1258
2018-05-01T22:30:00.000+0200,1096
2018-05-01T22:45:00.000+0200,1204
2018-05-01T23:00:00.000+0200,1102
2018-05-01T23:15:00.000+0200,864
2018-05-01T23:30:00.000+0200,818
2018-05-01T23:45:00.000+0200,668
2018-05-02T00:00:00.000+0200,649
2018-05-02T00:15:00.000+0200,758
2018-05-02T00:30:00.000+0200,421
2018-05-02T00:45:00.000+0200,344
2018-05-02T01:00:00.000+0200,349
2018-05-02T01:15:00.000+0200,312
2018-05-02T01:30:00.000+0200,313
2018-05-02T01:45:00.000+0200,257
2018-05-02T02:00:00.000+0200,265
2018-05-02T02:15:00.000+0200,257
2018-05-02T02:30:00.000+0200,247
2018-05-02T02:45:00.000+0200,223
2018-05-02T03:00:00.000+0200,272
2018-05-02T03:15:00.000+0200,234
2018-05-02T03:30:00.000+0200,269
2018-05-02T03:45:00.000+0200,240
2018-05-02T04:00:00.000+0200,277
2018-05-02T04:15:00.000+0200,254
2018-05-02T04:30:00.000+0200,304
2018-05-02T04:45:00.000+0200,315
2018-05-02T05:00:00.000+0200,395
2018-05-02T05:15:00.000+0200,442
2018-05-02T05:30:00.000+0200,587
2018-05-02T05:45:00.000+0200,679
2018-05-02T06:00:00.000+0200,932
2018-05-02T06:15:00.000+0200,1174
2018-05-02T06:30:00.000+0200,1417
2018-05-02T06:45:00.000+0200,1733
2018-05-02T07:00:00.000+0200,2211
2018-05-02T07:15:00.000+0200,2641
2018-05-02T07:30:00.000+0200,3200
2018-05-02T07:45:00.000+0200,3525
2018-05-02T08:00:00.000+0200,4067
2018-05-02T08:15:00.000+0200,4474
2018-05-02T08:30:00.000+0200,4553
2018-05-02T08:45:00.000+0200,4700
2018-05-02T09:00:00.000+0200,4743
2018-05-02T09:15:00.000+0200,4946
2018-05-02T09:30:00.000+0200,4979
2018-05-02T09:45:00.000+0200,4890
2018-05-02T10:00:00.000+0200,4831
2018-05-02T10:15:00.000+0200,4675
2018-05-02T10:30:00.000+0200,4834
2018-05-02T10:45:00.000+0200,4707
2018-05-02T11:00:00.000+0200,4519
2018-05-02T11:15:00.000+0200,4461
2018-05-02T11:30:00.000+0200,4287
2018-05-02T11:45:00.000+0200,3674
2018-05-02T12:00:00.000+0200,3232
2018-05-02T12:15:00.000+0200,3148
2018-05-02T12:30:00.000+0200,2772
2018-05-02T12:45:00.000+0200,2821
2018-05-02T13:00:00.000+0200,2961
2018-05-02T13:15:00.000+0200,3020
2018-05-02T13:30:00.000+0200,3269
